Symbol,Date,ShortVolume,ShortExemptVolume,TotalVolume,Market,Open,Close,Previous day's close change,Short Interest Ratio,Previous short delta,Previous volume delta,Open/Close change
NNDM,20201020,6237261.0,423857.0,23672143.0,B/Q/N,4.02,3.74,-0.146119,0.2634852704294664,-0.044022725055285206,-4355551.0,-0.06965174129353219
NOK,20201020,9804003.0,87242.0,39536930.0,B/Q/N,4.28,4.2,0.004785,0.24797077061876074,0.07006447655532108,2894449.0,-0.018691588785046745
NOV,20201020,609659.0,0.0,4933755.0,B/Q/N,8.89,9.14,0.050575,0.12356896522020246,-0.004398802510971397,15454.0,0.028121484814398197
NOVA,20201020,478314.0,2365.0,3064181.0,B/Q/N,30.15,30.77,0.026692999999999998,0.1560984811275835,0.1560984811275835,3064181.0,0.020563847429519104
NOVN,20201020,2323794.0,42126.0,7454856.0,B/Q/N,0.55,0.5156,-0.07432699999999999,0.31171547780399783,0.026281627466301305,1030152.0,-0.06254545454545472
NR,20201020,499159.0,9172.0,1888540.0,B/Q/N,0.8158,0.8407,0.037517,0.26430946657206095,0.029210112002823252,116855.0,0.030522186810492808
NRZ,20201020,858661.0,3709.0,6679867.0,B/Q/N,8.21,8.43,0.047205000000000004,0.12854462521484336,-0.10063408700790255,3367788.0,0.026796589524969407
NTEC,20201020,651774.0,2800.0,1640162.0,B/Q/N,0.24,0.2365,-0.018672,0.3973839169545447,0.3973839169545447,1640162.0,-0.014583333333333347
NTZ,20201020,630204.0,4074.0,1943276.0,B/Q/N,5.9,7.4,0.307421,0.3242997906627777,0.3242997906627777,1943276.0,0.2542372881355932
NUAN,20201020,610233.0,0.0,4527882.0,B/Q/N,34.77,34.07,-0.006416,0.13477228426005802,-0.03360186482173119,1044586.0,-0.02013229795800986
NUGT,20201020,502287.0,200.0,2611157.0,B/Q/N,84.86,85.49,0.011356999999999999,0.19236185338530007,-0.04376194984669604,-208834.0,0.007423992458166338
NVAX,20201020,709225.0,3936.0,4044105.0,B/Q/N,102.7,98.36,-0.036159,0.17537254843778785,-0.009715389813431341,1335841.0,-0.04225900681596887
NVDA,20201020,1041378.0,909.0,5730301.0,B/Q/N,543.34,545.82,0.010946000000000001,0.18173181478599465,-0.0038736714148981943,-1721413.0,0.004564361173482567
NVST,20201020,1163788.0,0.0,2226416.0,Q/N,26.27,26.17,0.000765,0.5227181263519486,0.5227181263519486,2226416.0,-0.003806623524933303
NXTD,20201020,1188006.0,47010.0,2985012.0,B/Q/N,0.372,0.4165,0.158389,0.3979903598377494,0.3979903598377494,2985012.0,0.11962365591397846
NYCB,20201020,417200.0,200.0,4373005.0,B/Q/N,8.3,8.33,0.013382,0.095403503997823,0.095403503997823,4373005.0,0.0036144578313252237
NYT,20201020,467728.0,0.0,2450294.0,Q/N,43.97,43.28,-0.012098,0.19088648137733677,0.19088648137733677,2450294.0,-0.015692517625653803
OCGN,20201020,2100596.0,22882.0,5981487.0,B/Q/N,0.313,0.3225,0.027397,0.3511829081965739,0.0034243231388208506,1873390.0,0.030351437699680538
OGEN,20201020,483568.0,139.0,1520164.0,B/Q/N,0.56,0.5514,-0.024761000000000002,0.31810252051752314,0.31810252051752314,1520164.0,-0.01535714285714295
OGI,20201020,1017179.0,4452.0,2999062.0,B/Q/N,1.27,1.22,-0.024,0.3391657124794352,0.07300326219760844,-1652909.0,-0.039370078740157514
OIIM,20201020,869743.0,9474.0,2479041.0,B/Q/N,4.81,5.74,0.18594999999999998,0.3508384895610843,0.3508384895610843,2479041.0,0.1933471933471935
OKE,20201020,422721.0,8016.0,3753974.0,B/Q/N,28.8,28.92,0.022269,0.11260626738490996,-0.06282950751129991,-212925.0,0.004166666666666701
OLN,20201020,459476.0,3316.0,2685164.0,B/Q/N,17.9,17.64,-0.001133,0.1711165500505742,-0.06891928275189221,-796562.0,-0.014525139664804359
ON,20201020,1884162.0,1079800.0,5999762.0,B/Q/N,26.07,26.1,-0.004197,0.31403945689845697,0.1579620145923019,532931.0,0.0011507479861910678
ONCY,20201020,717453.0,35796.0,2625063.0,B/Q/N,2.13,2.27,0.09134600000000001,0.2733088691585688,0.2733088691585688,2625063.0,0.06572769953051649
ONLN,20201020,2188521.0,0.0,2260598.0,B/Q/N,68.03,68.1,0.001471,0.9681159586976543,0.9681159586976543,2260598.0,0.0010289578127295777
ONTX,20201020,1489100.0,52435.0,4535996.0,B/Q/N,0.2829,0.2802,-0.009544,0.328285121944552,-0.03131978810406372,-1161137.0,-0.009544008483563028
OPK,20201020,3259388.0,5708.0,10128862.0,B/Q/N,4.67,4.45,-0.030501,0.3217921223529356,0.0019482311434469435,-7785568.0,-0.04710920770877939
OPTT,20201020,1247612.0,14438.0,3859808.0,B/Q/N,2.25,2.19,-0.026667,0.3232316218837828,-0.00918675882163067,-1677455.0,-0.02666666666666669
ORCL,20201020,910352.0,7.0,9241256.0,B/Q/N,59.92,59.75,0.00218,0.09850955324687467,0.026892648449160728,930006.0,-0.0028371161548731926
OSTK,20201020,549944.0,961.0,2253928.0,B/Q/N,73.02,71.42,-0.01693,0.2439935969560696,0.0038277919797727045,-2029900.0,-0.021911804984935557
OXY,20201020,2078539.0,46358.0,17400082.0,B/Q/N,9.92,10.07,0.025457999999999998,0.11945570141565999,-0.03497235653019627,-4674663.0,0.015120967741935519
PAA,20201020,655692.0,1500.0,4046642.0,B/Q/N,6.59,6.6,0.01072,0.1620336071241291,0.049741883758533736,-1358369.0,0.001517450682852775
PACB,20201020,1906913.0,7129.0,7949331.0,B/Q/N,15.1,13.58,-0.091639,0.23988345685945145,0.043272624464530174,2932878.0,-0.10066225165562911
PACD,20201020,1190300.0,85345.0,3649339.0,B/Q/N,0.255,0.249,0.012195000000000001,0.3261686568444313,0.032148539816081456,435246.0,-0.023529411764705903
PAGP,20201020,305088.0,600.0,3959830.0,B/Q/N,6.84,6.76,0.004458,0.07704573176121197,-0.01179154468354797,849469.0,-0.01169590643274855
PBF,20201020,324367.0,3148.0,3668808.0,B/Q/N,5.44,5.62,0.044610000000000004,0.08841209460947534,-0.041447531024118564,-1317430.0,0.03308823529411759
PBI,20201020,2933573.0,26919.0,8833281.0,B/Q/N,6.5,7.33,0.13819900000000002,0.332104571336517,0.09773373306794739,6036218.0,0.12769230769230772
PBR,20201020,6691509.0,5370.0,25849878.0,B/Q/N,7.03,7.23,0.038793,0.25886037063695233,0.19198487160478528,2529738.0,0.028449502133712685
PCAR,20201020,776504.0,28.0,3929388.0,B/Q/N,91.375,90.34,-0.007906999999999999,0.19761448856666738,0.19761448856666738,3929388.0,-0.011326949384404887
PCG,20201020,2860849.0,815.0,16127444.0,B/Q/N,10.9,10.92,0.009242,0.17739010595851396,-0.013296730575755561,-4419774.0,0.0018348623853210618
PDBC,20201020,283241.0,0.0,2784336.0,B/Q/N,13.88,13.98,0.009386,0.10172658759574994,0.10172658759574994,2784336.0,0.007204610951008619
PDD,20201020,1322787.0,6228.0,8803088.0,B/Q/N,85.44,89.07,0.058467000000000005,0.15026397555039778,-0.016604203313716565,4636260.0,0.042485955056179726
PE,20201020,5099633.0,3774.0,24081603.0,B/Q/N,10.34,10.62,0.051485,0.21176468194413803,0.011473540666733173,16854184.0,0.027079303675048294
PEAK,20201020,226383.0,515.0,3025767.0,Q/N,26.83,27.09,0.020723,0.07481838489216122,0.07481838489216122,3025767.0,0.009690644800596407
PEIX,20201020,2097241.0,59709.0,7340884.0,B/Q/N,11.0,10.635,-0.018006,0.2856932489329623,0.012437609022739382,1862428.0,-0.0331818181818182
PENN,20201020,887530.0,4314.0,4833655.0,B/Q/N,64.75,64.65,-0.002853,0.18361467667841416,-0.02238982562159436,-5011091.0,-0.0015444015444014566
PFE,20201020,2055361.0,56326.0,21238009.0,B/Q/N,37.87,37.49,-0.008201,0.09677748041259424,-0.06243903743924373,-9057359.0,-0.010034327964087549
PFF,20201020,830565.0,16.0,4355486.0,B/Q/N,36.74,36.84,0.006281999999999999,0.19069398914380623,-0.0013831104895004886,-1269651.0,0.002721829069134497
PG,20201020,857887.0,9916.0,7585241.0,B/Q/N,145.61,142.48,0.004017,0.11309950468284397,0.045384861445696936,1157680.0,-0.021495776388984436
PGX,20201020,668300.0,0.0,2920467.0,B/Q/N,14.84,14.87,0.00473,0.2288332653647516,-0.02810236719397144,-324046.0,0.002021563342318016
PINS,20201020,2184454.0,8554.0,11595279.0,B/Q/N,46.1276,45.32,-0.010912,0.18839167216243782,-0.010204451210682891,-7792607.0,-0.01750795619108735
PK,20201020,371842.0,843.0,3258389.0,B/Q/N,9.85,9.95,0.033229,0.11411835726182479,0.11411835726182479,3258389.0,0.010152284263959355
PLAY,20201020,1138826.0,6509.0,5511011.0,B/Q/N,18.58,18.79,0.08237299999999999,0.20664556829953706,0.005460934538702417,134497.0,0.011302475780409089
PLIN,20201020,1003274.0,5350.0,3143434.0,Q/N,0.836,0.86,0.075,0.3191649641761208,0.3191649641761208,3143434.0,0.028708133971291894
PLTR,20201020,1520528.0,33282.0,11138223.0,B/Q/N,9.6,9.27,-0.031348,0.13651441527073035,0.011194572249115575,2011871.0,-0.03437500000000001
PLUG,20201020,1853117.0,39648.0,12508717.0,B/Q/N,16.44,16.285,-0.006405999999999999,0.14814604887135907,-0.044606667173584386,-3203928.0,-0.009428223844282307
PM,20201020,1702602.0,3918.0,9405851.0,B/Q/N,77.75,73.33,-0.057939,0.18101520000688934,0.18101520000688934,9405851.0,-0.05684887459807076
PPSI,20201020,4743104.0,232835.0,15019368.0,B/Q/N,2.7,3.15,0.19771899999999998,0.31579917344058683,0.31579917344058683,15019368.0,0.16666666666666655
PRTY,20201020,1356216.0,32751.0,5009843.0,B/Q/N,2.4,2.3,-0.025424000000000002,0.27071027974329737,-0.03596773877322346,365666.0,-0.041666666666666706
PSX,20201020,387747.0,2240.0,3471831.0,B/Q/N,49.37,49.59,0.013075000000000002,0.11168371962805793,-0.022243072463719926,-211323.0,0.004456147457970548
PTON,20201020,3873649.0,4017.0,12668346.0,B/Q/N,133.75,131.93,-0.00812,0.30577385556093906,0.011676026302354037,-11581986.0,-0.013607476635513968
PXD,20201020,478278.0,900.0,4188248.0,B/Q/N,82.75,83.53,-0.040437,0.11419524345263223,0.11419524345263223,4188248.0,0.009425981873111796
PYPL,20201020,645431.0,3289.0,4867725.0,B/Q/N,201.14,201.96,0.009497,0.13259397357081593,0.02736107208418996,-1698957.0,0.004076762454012239
QCOM,20201020,506878.0,2159.0,4413343.0,B/Q/N,129.18,128.3,-0.0009339999999999999,0.1148512590115928,-0.010003749105177706,-1352497.0,-0.00681220003096451
QD,20201020,3332523.0,49138.0,10596700.0,B/Q/N,1.33,1.46,0.106061,0.31448686855341756,0.0923201920191064,8350301.0,0.09774436090225555
QID,20201020,1998173.0,31200.0,11138071.0,B/Q/N,8.9,8.93,-0.005568,0.17940027496682326,-0.061600357605228195,-3133821.0,0.0033707865168538607
QQQ,20201020,4084261.0,27670.0,32195361.0,B/Q/N,284.56,284.41,0.002149,0.12685868004399764,-0.010261670681205148,-4561393.0,-0.0005271296035984582
RAD,20201020,306777.0,405.0,2245488.0,B/Q/N,10.01,9.82,-0.013065,0.13661930057074453,0.061950151322660976,-148794.0,-0.01898101898101893
RCL,20201020,1109776.0,3490.0,6258731.0,B/Q/N,60.8,61.79,0.034835,0.17731645600362117,0.01871955720783225,6837.0,0.01628289473684214
RCON,20201020,2892025.0,21979.0,10928971.0,B/Q/N,1.33,1.34,0.135593,0.26462006349911626,-0.07764683888372298,7680997.0,0.0075187969924812095
RDS/A,20201020,274806.0,1848.0,0.0,B/Q/N,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RESI,20201020,461263.0,8950.0,5635120.0,B/Q/N,13.47,13.37,-0.005208000000000001,0.08185504479052798,-0.02856133745257082,-8794650.0,-0.007423904974016438
RF,20201020,2300996.0,10111.0,16365487.0,B/Q/N,12.75,12.94,0.048622,0.14060052108440158,0.03484977622136948,9852209.0,0.014901960784313686
RIG,20201020,7653478.0,18999.0,19630453.0,B/Q/N,0.7886,0.8216,0.046357999999999996,0.38987780872912103,-0.017230881193516734,5375562.0,0.04184630991630742
RIGL,20201020,567389.0,2355.0,3337605.0,Q/N,2.59,2.57,-0.011538,0.16999884647823812,0.16999884647823812,3337605.0,-0.007722007722007729
RIOT,20201020,4316275.0,29654.0,13717644.0,B/Q/N,3.45,3.54,0.072727,0.31465133517096666,0.07802567411584427,4808213.0,0.026086956521739087
RKT,20201020,1786749.0,29507.0,6737106.0,B/Q/N,21.0,20.56,-0.008679,0.2652101659080323,0.08703307250583706,-437447.0,-0.020952380952381014
RMED,20201020,709276.0,1245.0,2863700.0,B/Q/N,0.2575,0.244,-0.057551,0.24767817858015853,0.24767817858015853,2863700.0,-0.05242718446601946
ROKU,20201020,1003319.0,7702.0,3742486.0,B/Q/N,223.63,218.4,-0.016836,0.26808891202265017,-0.07455290401973697,-653755.0,-0.02338684434109909
ROST,20201020,224304.0,1500.0,3316570.0,B/Q/N,91.96,92.18,0.013412,0.06763131789770757,0.06763131789770757,3316570.0,0.0023923444976077977
RRC,20201020,653760.0,0.0,4875733.0,B/Q/N,8.48,8.69,0.040719000000000005,0.13408445458354673,0.0034677238271324518,839466.0,0.024764150943396117
RTX,20201020,748285.0,8154.0,5960815.0,B/Q/N,61.98,61.24,-0.00358,0.12553400835288464,0.02554571282037002,-1412438.0,-0.011939335269441673
RUN,20201020,706038.0,6085.0,4443531.0,B/Q/N,62.52,62.58,0.003206,0.15889120611513682,0.053702863694500794,-976119.0,0.0009596928982724754
RWLK,20201020,3536994.0,163289.0,15203073.0,B/Q/N,1.5989,1.52,0.20634899999999998,0.23264993860122885,0.23264993860122885,15203073.0,-0.049346425667646486
SABR,20201020,734688.0,1708.0,6282654.0,B/Q/N,6.57,6.84,0.052308,0.11693911522105148,-0.08339330518499051,165701.0,0.04109589041095884
SALM,20201020,553974.0,13685.0,1418238.0,B/Q/N,1.01,1.06,0.061061,0.3906072182525077,0.3906072182525077,1418238.0,0.04950495049504955
SAN,20201020,1462551.0,238037.0,10402790.0,B/Q/N,2.01,2.0,0.041666999999999996,0.14059218728821787,-0.015686585176078044,5781401.0,-0.004975124378109347
SAVE,20201020,968732.0,5080.0,7155931.0,B/Q/N,16.7,17.11,0.043293,0.13537469827475979,-0.05136568235012906,544067.0,0.024550898203592825
SBE,20201020,983240.0,4756.0,3154405.0,B/Q/N,16.5,16.04,-0.003108,0.311703791998808,-0.02293741045116021,486452.0,-0.02787878787878793
SBUX,20201020,402477.0,526.0,4942578.0,B/Q/N,88.68,88.51,0.010388,0.08143058136867036,0.01723502840773075,-484044.0,-0.0019170049616599198
SCHD,20201020,581793.0,11436.0,2563634.0,Q/N,58.29,58.14,0.0027600000000000003,0.22694074115103793,0.22694074115103793,2563634.0,-0.0025733401955738305
SCHW,20201020,899395.0,4156.0,9961378.0,B/Q/N,39.19,39.13,0.006170999999999999,0.09028821112902251,0.0075564600551136785,-2332729.0,-0.001531002806838356
SCO,20201020,597141.0,1299.0,3720293.0,B/Q/N,16.37,15.75,-0.029575,0.16050913194202715,0.16050913194202715,3720293.0,-0.03787416004886994
SDC,20201020,452261.0,420.0,3460048.0,B/Q/N,11.19,11.375,0.027552,0.1307094583658955,-0.06895493860877358,-2209150.0,0.01653261840929406
SDOW,20201020,1552791.0,25.0,8110369.0,B/Q/N,16.94,16.94,-0.011669,0.19145750335157377,0.048378453261489235,528050.0,0.0
SDS,20201020,2336447.0,17450.0,12236886.0,B/Q/N,15.09,15.08,-0.008547,0.1909347688619474,-0.007157729236459742,35273.0,-0.0006626905235254995
SELB,20201020,688722.0,63394.0,2722890.0,B/Q/N,2.26,2.18,-0.04386,0.25293787115895244,0.02354741887484965,-583660.0,-0.035398230088495415
SFIX,20201020,429895.0,0.0,2826108.0,B/Q/N,33.7,35.27,0.04752,0.1521155596318329,0.1521155596318329,2826108.0,0.04658753709198814
SGBX,20201020,666668.0,32280.0,5178482.0,B/Q/N,2.84,2.42,-0.058366,0.1287381128292036,-0.016796375885902937,2156566.0,-0.14788732394366194
SH,20201020,1631006.0,0.0,9798645.0,B/Q/N,19.79,19.78,-0.004028,0.16645219823761345,0.08578579324260907,-2466089.0,-0.000505305709954422
SHIP,20201020,633472.0,3846.0,2145085.0,Q/N,0.4586,0.4401,-0.032747,0.2953132393355042,-0.012013458954169942,244570.0,-0.04034016572176192
SHY,20201020,466497.0,0.0,1991795.0,B/Q/N,86.43,86.43,-0.00011599999999999999,0.23420934383307518,-0.12574316874300956,-507393.0,0.0
SIRI,20201020,3994586.0,42454.0,19844006.0,B/Q/N,5.82,5.8,0.012216,0.2012993747331058,0.06838618787072451,-1466340.0,-0.0034364261168385673
SJNK,20201020,432122.0,0.0,3507244.0,B/Q/N,26.05,26.04,0.0026950000000000003,0.123208422339592,-0.002323498808734975,-234617.0,-0.0003838771593090811
SKT,20201020,811987.0,1155.0,2609355.0,B/Q/N,6.19,6.32,0.029316,0.3111830318220403,0.039322533583004804,-950342.0,0.02100161550888528
SLB,20201020,1863039.0,10233.0,20806468.0,B/Q/N,15.24,15.49,0.031979,0.08954133877984481,-0.05045582946465875,2520991.0,0.016404199475065617
SLV,20201020,3021394.0,143289.0,26084727.0,B/Q/N,22.86,23.02,0.019486,0.1158300027445179,0.015414036929479222,640088.0,0.006999125109361336
SM,20201020,1117023.0,4363.0,3768408.0,B/Q/N,1.49,1.52,0.020134,0.29641774457542813,-0.01771395109526308,63290.0,0.020134228187919483
SMH,20201020,1056353.0,152.0,2497289.0,B/Q/N,186.85,185.7,0.000808,0.422999901092745,0.422999901092745,2497289.0,-0.006154669521006185
SMMC,20201020,448886.0,12952.0,3500217.0,B/Q/N,11.51,11.66,-0.025084,0.12824519165526024,0.02310328952203225,-9196738.0,0.013032145960034783
SNAP,20201020,5961881.0,56411.0,47067912.0,B/Q/N,28.28,28.45,-0.007327,0.1266655083403742,-0.05182961046925405,15588603.0,0.006011315417255946
SNDL,20201020,6597087.0,77858.0,29437004.0,B/Q/N,0.196,0.1836,-0.048705,0.22410864230612598,-0.02666191706650123,6810584.0,-0.06326530612244895
SO,20201020,733054.0,3635.0,3384478.0,B/Q/N,58.26,58.6,0.009649,0.21659292806748928,0.21659292806748928,3384478.0,0.005835907998626904
SOL,20201020,627415.0,26037.0,2272548.0,B/Q/N,3.92,3.94,0.012853000000000002,0.27608437753570003,-0.01644097170171399,-572508.0,0.005102040816326535
SOLO,20201020,767911.0,8976.0,3090440.0,B/Q/N,2.87,2.78,-0.014184,0.24847950453657083,-0.0037904563178914052,-2280798.0,-0.031358885017421706
SPAQ,20201020,1658028.0,68126.0,8484274.0,B/Q/N,12.63,11.85,-0.077821,0.19542367443578554,0.0021975017248667406,3188361.0,-0.06175771971496446
SPCE,20201020,7209995.0,44637.0,25863778.0,B/Q/N,22.91,23.03,0.009202,0.27876805159710233,0.0104966952221488,8587707.0,0.005237887385421257
SPDW,20201020,2690273.0,0.0,5247747.0,Q/N,29.86,29.85,0.005728,0.5126529537342406,0.5126529537342406,5247747.0,-0.00033489618218345647
SPG,20201020,410602.0,4805.0,2904864.0,B/Q/N,64.89,64.46,0.008606,0.14134981878669708,0.019502287994424314,-682562.0,-0.006626598859608673
SPLG,20201020,1176382.0,0.0,3859763.0,B/Q/N,40.37,40.36,0.0044800000000000005,0.30478088939657694,-0.01596006418685897,1475808.0,-0.00024770869457513034
SPPI,20201020,617748.0,1241.0,2100028.0,B/Q/N,3.83,3.79,0.002646,0.2941617921284859,-0.0005161936357105934,-1013530.0,-0.010443864229765022
SPR,20201020,228092.0,2990.0,3405681.0,B/Q/N,19.43,19.5,0.016684,0.06697397671713821,-0.05351320308873318,106940.0,0.0036026762738034113
SPWR,20201020,1796145.0,7401.0,11920756.0,B/Q/N,17.7,17.69,0.009703,0.15067374921523433,-0.047542503753422616,-6744671.0,-0.000564971751412317
SPXL,20201020,1128807.0,16405.0,9544596.0,B/Q/N,56.4417,56.36,0.010398000000000001,0.11826660866525938,-0.0867560451605525,96523.0,-0.001447511325845924
SPXS,20201020,8677752.0,10071.0,32694644.0,B/Q/N,5.3,5.3,-0.011193999999999999,0.265418152282068,0.02325888097525891,4251178.0,0.0
SPXU,20201020,5098639.0,4101.0,26929073.0,B/Q/N,7.99,7.98,-0.012376,0.1893358527417561,-0.046665264957337804,6852113.0,-0.0012515644555694352
SPY,20201020,4441959.0,17742.0,60051880.0,B/Q/N,343.46,343.38,0.004006,0.07396869173787732,-0.002905781029002061,-8373734.0,-0.00023292377569435768
SPYG,20201020,563885.0,18260.0,2739595.0,B/Q/N,51.32,51.31,0.004306,0.20582786871782144,0.20582786871782144,2739595.0,-0.000194855806703001
SQ,20201020,819945.0,1408.0,4875972.0,B/Q/N,188.1,185.74,-0.0065249999999999996,0.16816031757360378,-0.001267737329018498,-578048.0,-0.012546517809675627
SQQQ,20201020,18944730.0,68880.0,74256672.0,B/Q/N,21.65,21.69,-0.007323,0.2551249536203292,0.03763206546668593,1604301.0,0.0018475750577368454
SRNE,20201020,2968117.0,59893.0,17912791.0,B/Q/N,8.8984,8.22,-0.075366,0.16569818740139378,-0.04822353117028891,4819034.0,-0.07623842488537264
SRTY,20201020,803633.0,9481.0,4453378.0,B/Q/N,6.76,6.85,-0.008683,0.18045470202619227,0.01997440296092645,588536.0,0.0133136094674556
SRVR,20201020,2164157.0,0.0,2242465.0,B/Q/N,36.12,36.07,0.004456,0.9650794995685551,0.9650794995685551,2242465.0,-0.001384274640088515
SSY,20201020,685878.0,5370.0,2235285.0,B/Q/N,1.21,1.2944,0.078667,0.30684140948469657,0.30684140948469657,2235285.0,0.0697520661157025
STAF,20201020,602295.0,3250.0,1789636.0,B/Q/N,1.25,1.35,0.030534,0.33654609093692794,0.03125435758764067,-884724.0,0.08000000000000007
STLD,20201020,849462.0,200.0,3864296.0,Q/N,32.21,31.88,-0.03744,0.21982322265168092,0.21982322265168092,3864296.0,-0.010245265445513872
STWD,20201020,802720.0,9922.0,3683194.0,Q/N,15.05,14.99,0.003347,0.2179412759686294,-0.0026323214604380696,-553401.0,-0.003986710963455182
SU,20201020,395942.0,4001.0,6975492.0,B/Q/N,11.88,11.93,0.010161,0.056761874287863855,-0.0625353181839311,1065026.0,0.0042087542087541185
SUNW,20201020,862328.0,54062.0,3564338.0,B/Q/N,3.08,2.81,-0.08469099999999999,0.24193216243801793,-0.017208622963942904,860194.0,-0.08766233766233766
SURF,20201020,1062666.0,44313.0,3494767.0,B/Q/N,8.71,9.33,0.10939399999999999,0.3040734904501502,0.3040734904501502,3494767.0,0.071182548794489
SWN,20201020,1877837.0,7252.0,15116486.0,B/Q/N,2.82,2.86,0.017794,0.124224439462981,-0.06198412137736273,5552495.0,0.014184397163120581
SXTC,20201020,708041.0,1351.0,3276506.0,Q/N,0.3173,0.285,-0.05,0.2160963538598739,-0.11550803794319381,-747536.0,-0.10179640718562889
SYF,20201020,1601350.0,8332.0,11557937.0,B/Q/N,28.06,27.61,-0.05055,0.13854981213342832,0.04105413454500402,6102649.0,-0.016037063435495342
T,20201020,8451925.0,43169.0,41589793.0,B/Q/N,26.99,26.76,-0.004464,0.20322113649375462,-0.05659740452740608,-10538242.0,-0.008521674694331119
TAN,20201020,647073.0,1343.0,2354063.0,B/Q/N,75.79,77.73,0.041538000000000005,0.27487497148547,0.27487497148547,2354063.0,0.025597044464968962
TBF,20201020,326544.0,0.0,2346454.0,Q/N,15.66,15.73,0.00898,0.13916488454493461,-0.7985861206064843,577815.0,0.004469987228607936
TBLT,20201020,519233.0,10092.0,1757686.0,B/Q/N,0.8086,0.805,-0.003096,0.29540714325539374,0.29540714325539374,1757686.0,-0.004452139500370933
TECK,20201020,536900.0,300.0,4062846.0,B/Q/N,13.65,13.93,0.029564,0.13214874499304183,-0.03282407786856947,-520418.0,0.020512820512820464
TECS,20201020,242467.0,5364.0,3490796.0,B/Q/N,12.06,12.07,-0.009844,0.06945894288867066,0.06945894288867066,3490796.0,0.0008291873963515577
TELL,20201020,813760.0,9671.0,2493830.0,B/Q/N,0.847,0.8599,0.024666,0.32630933142996915,-0.05456549161787455,-1870344.0,0.01523022432113344
TEVA,20201020,653623.0,400.0,4609116.0,B/Q/N,9.33,9.14,-0.016146,0.14181092426400205,-0.008804641384141887,2215.0,-0.020364415862808093
TGB,20201020,687274.0,6831.0,1979865.0,B/Q/N,1.11,1.12,0.018182,0.3471317488818682,0.10554488871433332,63250.0,0.009009009009009016
THMO,20201020,2267724.0,13066.0,6830142.0,B/Q/N,2.76,2.9,0.050725,0.33201710886830754,0.33201710886830754,6830142.0,0.05072463768115947
TJX,20201020,236046.0,13009.0,5672338.0,B/Q/N,55.45,54.93,-0.003628,0.0416135286719515,-0.017887510020228065,788793.0,-0.00937781785392251
TLRY,20201020,3333982.0,73190.0,10043178.0,B/Q/N,6.35,6.26,-0.033950999999999995,0.33196484220433015,0.03688915912095925,-8679500.0,-0.014173228346456672
TLT,20201020,1678568.0,8390.0,11189208.0,B/Q/N,159.86,159.25,-0.009516,0.15001669465792394,0.05284821216769346,1902421.0,-0.0038158388590017116
TME,20201020,865764.0,100.0,5573577.0,B/Q/N,14.15,14.01,-0.009894,0.15533363942042966,-0.16958519915256343,-2012539.0,-0.009893992932862231
TMX,20201020,77205.0,1500.0,1694708.0,Q/N,47.31,47.36,0.008518,0.045556520651345245,0.045556520651345245,1694708.0,0.0010568590150073379
TNA,20201020,1663142.0,12029.0,8169512.0,B/Q/N,38.03,37.48,0.006174,0.2035791121917686,0.037738577254975425,-1604353.0,-0.014462266631606739
TNXP,20201020,1543298.0,37581.0,4945528.0,B/Q/N,0.72,0.7039,-0.031508,0.3120592988251204,0.052318787200862804,2676910.0,-0.022361111111111116
TPR,20201020,689794.0,2080.0,5643027.0,B/Q/N,20.2602,20.48,0.020937,0.12223829515612808,-0.007656794236710007,-649759.0,0.01084885637851548
TQQQ,20201020,7075151.0,49153.0,34338766.0,B/Q/N,138.98,138.78,0.006454,0.2060397569324419,-0.02224811143675262,-355605.0,-0.0014390559792775122
TRQ,20201020,639589.0,4550.0,3438927.0,B/Q/N,0.754,0.7861,0.034342000000000004,0.18598504708009214,0.18598504708009214,3438927.0,0.04257294429708225
TRVN,20201020,1605535.0,16876.0,4332610.0,B/Q/N,2.92,2.78,-0.047945,0.37056993359660806,0.18006366451697425,1517763.0,-0.0479452054794521
TSLA,20201020,5564500.0,26179.0,31656289.0,B/Q/N,431.75,421.94,-0.020635,0.17577865807328205,-0.012690824667811157,-4631554.0,-0.02272148233931674
TSM,20201020,942794.0,7944.0,7358557.0,B/Q/N,87.79,88.26,0.007995,0.12812213046661186,-0.01631263232411606,-635945.0,0.00535368492994645
TTCF,20201020,575227.0,27389.0,3571048.0,B/Q/N,23.36,21.66,-0.073963,0.16108072476203064,0.16108072476203064,3571048.0,-0.0727739726027397
TTNP,20201020,3214028.0,44296.0,11030346.0,B/Q/N,0.136,0.1178,-0.14327299999999998,0.29138052423740834,-0.11734764766571926,5421978.0,-0.13382352941176476
TWLO,20201020,616166.0,2559.0,3164519.0,B/Q/N,326.0,309.38,-0.061319,0.19471079175065784,0.19471079175065784,3164519.0,-0.05098159509202455
TWTR,20201020,1613892.0,20276.0,9508428.0,B/Q/N,45.55,46.35,0.011567000000000001,0.16973278863761707,-0.00987900692718785,-362299.0,0.017563117453348064
TXN,20201020,507625.0,39.0,3919125.0,B/Q/N,151.79,150.83,0.00046399999999999995,0.12952508531878926,0.03332150275336038,-306227.0,-0.006324527307464125
TZA,20201020,3306723.0,22104.0,11871520.0,B/Q/N,13.33,13.54,-0.006603,0.2785425118266237,0.08506522523293647,-1391396.0,0.015753938484621085
