Symbol,Date,ShortVolume,ShortExemptVolume,TotalVolume,Market,Open,Close,Previous day's close change,Short Interest Ratio,Previous short delta,Previous volume delta,Open/Close change
FCX,20201019,1906703.0,9946.0,15826661,B/Q/N,17.31,17.14,-0.000583,0.12047411642923292,0.008028932429232916,4814602.0,-0.00982091276718649
FDX,20201019,582808.0,1085.0,3453108,B/Q/N,284.81,281.97,-0.006693,0.1687778082816987,-0.007282699718301311,460580.0,-0.009971559987359907
FE,20201019,353838.0,934.0,7021901,B/Q/N,31.7,31.73,0.001262,0.05039062783710565,0.05039062783710565,7021901.0,0.00094637223974767
FEYE,20201019,474312.0,941.0,3011087,B/Q/N,14.18,14.02,-0.006378,0.1575218517432409,-6.869625675909319e-05,-1279532.0,-0.011283497884344157
FIT,20201019,1988301.0,256.0,6227065,B/Q/N,7.09,7.01,-0.009887,0.31929986277644445,0.18691822577644446,-4979308.0,-0.011283497884344157
FITB,20201019,494402.0,1257.0,3832207,B/Q/N,23.4,23.045,-0.009243,0.12901234197422007,0.02405743097422007,-452290.0,-0.015170940170940039
FLDM,20201019,1273357.0,4920.0,4912183,B/Q/N,7.49,7.15,0.059259000000000006,0.259224259356787,0.259224259356787,4912183.0,-0.04539385847797061
FLEX,20201019,2017599.0,1377.0,13021044,B/Q/N,14.17,14.59,0.032555,0.154949096247582,-0.026781410752417995,-8870839.0,0.02964008468595624
FLR,20201019,701046.0,12071.0,3006683,B/Q/N,11.03,11.39,0.044954,0.2331625914670752,0.2331625914670752,3006683.0,0.032638259292837826
FNGD,20201019,587494.0,35605.0,2195748,B/Q/N,7.54,8.05,0.045454999999999995,0.26755984748705225,0.26755984748705225,2195748.0,0.0676392572944298
FROG,20201019,396147.0,340.0,1638285,B/Q/N,80.0,78.14,-0.025442999999999997,0.24180591289061426,0.24180591289061426,1638285.0,-0.023249999999999993
FSLR,20201019,613591.0,795.0,3224446,B/Q/N,84.17,83.43,-0.008909,0.19029346436566158,-0.01072186663433844,-46409.0,-0.00879173102055358
FSLY,20201019,6361223.0,37460.0,18435967,B/Q/N,84.94,83.5,-0.013817999999999999,0.34504417370675483,0.04670821570675482,-9689228.0,-0.01695314339533786
FSM,20201019,645290.0,2400.0,2915750,B/Q/N,7.02,6.76,-0.017442,0.22131184086427164,0.025861947864271623,442753.0,-0.03703703703703701
FTCH,20201019,403625.0,4053.0,4532873,B/Q/N,27.16,27.41,0.015184999999999999,0.08904396836178732,-0.05098503763821266,1889992.0,0.009204712812960236
FUBO,20201019,1024044.0,2663.0,3765271,B/Q/N,12.65,11.97,-0.003331,0.2719708621238684,0.2719708621238684,3765271.0,-0.053754940711462425
FXI,20201019,1538853.0,0.0,13715922,B/Q/N,44.22,44.09,-0.000453,0.11219464502641528,0.038224230026415285,-7746483.0,-0.0029398462234282103
GDX,20201019,1525337.0,22700.0,15292636,B/Q/N,40.32,39.16,-0.016821,0.09974323589471429,-0.011403492105285726,1737914.0,-0.028769841269841362
GDXJ,20201019,496483.0,18622.0,6910296,B/Q/N,58.6,56.74,-0.016126,0.07184684997574634,-0.026799040024253665,2423733.0,-0.03174061433447098
GE,20201019,20102947.0,90037.0,130837050,B/Q/N,7.39,7.29,0.0,0.15364873329076129,0.013861369290761288,-38310213.0,-0.013531799729363959
GEVO,20201019,8864084.0,19323.0,23053962,B/Q/N,1.22,1.11,-0.09016400000000001,0.38449286938184424,-0.0018829396181557212,-3911515.0,-0.09016393442622941
GGB,20201019,673531.0,2100.0,6999861,B/Q/N,4.08,4.04,-0.004926,0.09622062495240977,0.09622062495240977,6999861.0,-0.00980392156862746
GILD,20201019,1099999.0,7835.0,9643598,B/Q/N,62.0,60.57,-0.023065000000000002,0.11406520678277962,0.04339151278277961,-2663598.0,-0.023064516129032254
GLBS,20201019,1443695.0,2004.0,22799980,B/Q/N,0.1333,0.13,0.00077,0.06332001168422077,-0.2087681653157792,15474998.0,-0.024756189047261797
GLD,20201019,710126.0,2992.0,6084398,B/Q/N,179.41,178.39,0.000505,0.1167126147894993,-0.004222374210500701,-1177760.0,-0.005685301822640936
GM,20201019,1889648.0,10816.0,10527294,B/Q/N,33.5,33.35,-0.00299,0.17949987907623743,0.015509180076237417,-1428817.0,-0.004477611940298465
GME,20201019,4263227.0,101720.0,13169073,B/Q/N,13.44,13.91,0.045079,0.3237302276325752,0.1620111886325752,1517495.0,0.034970238095238144
GNUS,20201019,7191415.0,6868.0,16528477,B/Q/N,1.44,1.32,-0.070423,0.4350924165608241,0.028514033560824104,-6425980.0,-0.08333333333333326
GNW,20201019,674242.0,4401.0,2570174,B/Q/N,3.54,3.53,0.005698,0.2623332116813881,0.2623332116813881,2570174.0,-0.002824858757062212
GOGO,20201019,2161234.0,12269.0,6866145,B/Q/N,11.1,10.64,-0.030082,0.3147667286373941,0.04190098463739411,1756460.0,-0.04144144144144136
GOLD,20201019,1401193.0,7282.0,12823157,B/Q/N,27.82,27.02,-0.019948999999999998,0.10927051739286979,-0.025400622607130205,3831676.0,-0.028756290438533453
GOVT,20201019,991416.0,0.0,3610894,Q/N,27.78,27.79,-0.001437,0.2745624767716804,0.015443048771680401,-567685.0,0.00035997120230374407
GPOR,20201019,14033645.0,203670.0,44077391,B/Q/N,0.262,0.2255,-0.16481500000000002,0.3183864716493769,0.08991207564937687,-4176585.0,-0.13931297709923665
GPRO,20201019,574825.0,8360.0,3239153,B/Q/N,6.84,6.585,-0.032329,0.17746151540232893,-0.09830298459767109,-1873764.0,-0.03728070175438595
GPS,20201019,900458.0,2962.0,7366170,B/Q/N,19.53,19.1,-0.011387000000000001,0.12224235932648853,-0.017364303673511494,1913701.0,-0.022017409114183293
GRWG,20201019,920039.0,19776.0,4105783,B/Q/N,17.49,18.38,0.056929,0.22408368878725446,0.22408368878725446,4105783.0,0.05088622069754149
GS,20201019,442794.0,3650.0,3235296,B/Q/N,207.39,205.69,-0.002522,0.13686352037031543,0.017853317370315425,-11350.0,-0.008197116543709864
GSAT,20201019,399556.0,25954.0,1622104,Q/N,0.32,0.312,-0.015152,0.24631959479786747,0.24631959479786747,1622104.0,-0.025000000000000022
GSK,20201019,558878.0,580.0,3487188,B/Q/N,36.62,36.18,-0.010664,0.1602660940562998,0.0437419480562998,-463461.0,-0.012015292190060015
GTEC,20201019,837404.0,2527.0,3900879,B/Q/N,2.51,3.54,0.41600000000000004,0.21467059091040763,0.21467059091040763,3900879.0,0.41035856573705193
GUSH,20201019,367414.0,5858.0,2457643,B/Q/N,23.08,21.85,-0.03956,0.14949852358540275,-0.01847230841459724,-210731.0,-0.053292894280762435
HAL,20201019,3103111.0,18812.0,20524104,B/Q/N,12.23,12.17,-0.006531,0.15119349424462086,0.02475877824462086,2116367.0,-0.004905968928863491
HBAN,20201019,707641.0,14198.0,4826805,B/Q/N,9.67,9.52,-0.015512,0.14660650264512445,0.016033051645124446,-1074969.0,-0.015511892450879044
HDGE,20201019,1209060.0,0.0,1568663,Q/N,4.27,4.37,0.023419,0.7707582826904186,0.7707582826904186,1568663.0,0.023419203747072726
HEXO,20201019,3969070.0,42623.0,10098143,B/Q/N,0.75,0.7764,0.040610999999999994,0.3930494943476241,0.13328089634762408,6683477.0,0.035199999999999974
HL,20201019,1252751.0,1236.0,5735437,B/Q/N,5.39,5.16,-0.026415,0.2184229379557303,0.0017649739557303312,1660281.0,-0.04267161410018545
HMHC,20201019,626564.0,4161.0,2618176,B/Q/N,2.82,3.06,0.085106,0.23931317069593488,0.23931317069593488,2618176.0,0.08510638297872349
HPE,20201019,1322568.0,146.0,9550333,B/Q/N,9.53,9.35,-0.013713,0.13848396699884705,-0.04858713500115294,-6441656.0,-0.01888772298006293
HPQ,20201019,294375.0,214.0,5010531,B/Q/N,19.67,19.36,-0.012244999999999999,0.05875125810018938,0.013669080100189378,-2398694.0,-0.015760040671072815
HPR,20201019,1378971.0,110200.0,5561399,B/Q/N,0.205,0.1905,-0.090258,0.2479539770478615,0.02680256804786152,3336299.0,-0.07073170731707311
HST,20201019,694931.0,858.0,5680625,B/Q/N,10.84,10.67,-0.025571,0.12233354604466938,-0.054156968955330606,1240868.0,-0.015682656826568258
HTBX,20201019,1749714.0,8571.0,4540749,B/Q/N,1.27,1.25,-0.031008,0.3853359875210015,0.0035346245210015614,207996.0,-0.015748031496063006
HTZ,20201019,107960362.0,828637.0,399119520,B/Q/N,2.62,2.17,-0.132,0.27049632150289216,-0.027650452497107847,-633109480.0,-0.17175572519083976
HUSN,20201019,1702609.0,44293.0,6234365,B/Q/N,0.63,0.7093,0.125873,0.2731006285323365,0.06464234653233653,2465822.0,0.12587301587301594
HUYA,20201019,783172.0,1754.0,3717897,B/Q/N,22.35,23.0,0.036503,0.21064919227186768,0.21064919227186768,3717897.0,0.02908277404921694
HX,20201019,1431273.0,18032.0,3622549,B/Q/N,1.77,2.21,0.214286,0.39510107385711,0.39510107385711,3622549.0,0.24858757062146888
HYG,20201019,3712262.0,0.0,20998084,B/Q/N,84.8,84.33,-0.003545,0.1767905109818591,0.0821881919818591,-6458854.0,-0.005542452830188666
HYLB,20201019,922173.0,0.0,2308493,Q/N,48.59,48.37,-0.0022689999999999997,0.3994696973306828,0.3994696973306828,2308493.0,-0.0045276805927146726
HYLN,20201019,1279652.0,24444.0,4243594,B/Q/N,26.75,25.55,-0.053704,0.301549111437145,-0.018855380562854962,183988.0,-0.044859813084112125
IAU,20201019,2824807.0,0.0,12110245,B/Q/N,18.24,18.13,0.001104,0.2332576260843608,-0.04163408591563922,-6250716.0,-0.006030701754385934
IBIO,20201019,2161628.0,26461.0,6270771,B/Q/N,2.05,1.98,-0.034146,0.3447148683949709,0.11914447939497091,749408.0,-0.03414634146341456
IBM,20201019,1033065.0,4581.0,7478735,B/Q/N,126.8,125.52,-0.003256,0.1381336549563529,0.037759263956352915,2764415.0,-0.010094637223974773
IBN,20201019,703044.0,5910.0,5878517,B/Q/N,11.43,11.29,0.030109,0.11959546940155144,-0.12690557959844853,2421124.0,-0.012248468941382377
ICLN,20201019,388889.0,0.0,3680111,B/Q/N,20.82,20.73,-0.007659,0.10567317127119263,0.10567317127119263,3680111.0,-0.004322766570605181
IDEX,20201019,1171093.0,44274.0,3301031,B/Q/N,0.922,0.9042,-0.017067000000000002,0.35476582922123423,-0.008670282778765803,-106506.0,-0.01930585683297184
IEFA,20201019,773876.0,15989.0,7200029,B/Q/N,61.59,61.06,-0.00359,0.10748234486277763,-0.06569587913722236,226121.0,-0.008605293067056359
IEMG,20201019,680858.0,3100.0,9862088,Q/N,54.62,54.36,-0.002019,0.06903791570304382,-0.012223860296956171,2864493.0,-0.004760161113145331
IGC,20201019,484691.0,29700.0,1433500,B/Q/N,1.24,1.2,-0.055118,0.33811719567492154,0.33811719567492154,1433500.0,-0.03225806451612906
IGSB,20201019,564284.0,200.0,1371453,Q/N,54.94,54.92,-0.000546,0.41144975438458337,-0.16904661861541664,-367321.0,-0.0003640334910811071
IJR,20201019,171234.0,3938.0,2960391,B/Q/N,76.13,75.0,-0.010946000000000001,0.05784168375055863,-0.017934863249441373,171507.0,-0.01484303165637719
IMMU,20201019,117324.0,1907.0,4240329,B/Q/N,87.62,87.61,0.000571,0.027668607789631417,-0.0037473822103685807,-152816.0,-0.000114129194247947
INFY,20201019,2775488.0,26631.0,28085268,B/Q/N,15.37,15.14,-0.023856000000000002,0.09882362525435043,-0.035955809745649575,14766886.0,-0.014964216005204858
INO,20201019,1226308.0,23200.0,5332711,B/Q/N,11.9,11.35,-0.042194,0.22995958340888903,-0.10799417859111102,247974.0,-0.04621848739495804
INTC,20201019,5620319.0,45222.0,43537219,B/Q/N,54.47,54.58,0.007755,0.12909228308771858,-0.010245957912281417,20115831.0,0.0020194602533504576
IP,20201019,640618.0,1938.0,3224217,B/Q/N,46.77,46.69,0.0032229999999999997,0.19868948026761227,0.04967889226761227,-1686226.0,-0.0017104981825957963
IPG,20201019,566610.0,897.0,3462120,B/Q/N,18.36,17.74,-0.028478,0.1636598384804686,-0.007542215519531381,-986489.0,-0.033769063180827945
IPOB,20201019,770767.0,19296.0,3241554,B/Q/N,23.15,21.34,-0.068529,0.23777700448611994,0.00915919648611993,378833.0,-0.07818574514038872
ITP,20201019,8110777.0,45159.0,29797360,Q/N,0.63,0.85,0.507092,0.27219783900318684,-0.0357892739968132,26871835.0,0.3492063492063492
ITUB,20201019,5998954.0,14466.0,28652830,B/Q/N,4.12,4.12,0.009804,0.20936689325277819,-0.0364708137472218,6565787.0,0.0
IVR,20201019,468076.0,3294.0,3024546,B/Q/N,2.8,2.75,-0.00722,0.15475909442276625,0.15475909442276625,3024546.0,-0.017857142857142794
IVV,20201019,456910.0,9112.0,2973436,B/Q/N,349.88,343.22,-0.015009,0.15366397662502237,0.015162926625022388,205392.0,-0.019035097747799153
IWM,20201019,2723022.0,16145.0,18360611,B/Q/N,162.88,160.41,-0.011949000000000001,0.1483078095821539,-0.009491222417846112,716935.0,-0.015164538310412567
JAGX,20201019,714209.0,7317.0,2185846,B/Q/N,0.3,0.307,0.013201000000000001,0.32674259760294183,0.32674259760294183,2185846.0,0.023333333333333355
JBLU,20201019,961202.0,2866.0,7990636,B/Q/N,12.37,12.26,0.0016339999999999998,0.12029105067481487,-0.00496459732518513,961931.0,-0.008892481810832614
JD,20201019,637670.0,3840.0,8051040,B/Q/N,82.0,80.61,-0.011163000000000001,0.0792034321031817,-0.006951612896818296,-1728248.0,-0.01695121951219513
JDST,20201019,471945.0,606.0,5519084,B/Q/N,9.9,10.53,0.034381,0.08551147255595312,-0.00042645044404689136,1046274.0,0.06363636363636353
JETS,20201019,878726.0,3811.0,4838792,B/Q/N,17.66,17.68,0.010863000000000001,0.18160028370717318,0.18160028370717318,4838792.0,0.001132502831257054
JFU,20201019,1936818.0,69190.0,6798639,Q/N,0.9194,1.1,0.219512,0.2848831950041766,0.2848831950041766,6798639.0,0.1964324559495324
JKS,20201019,4727616.0,69252.0,13672693,B/Q/N,70.0,75.63,0.081819,0.3457706539596845,0.04264938995968448,-1167160.0,0.08042857142857136
JMIA,20201019,2452223.0,20520.0,15188159,B/Q/N,14.85,15.32,0.00657,0.16145623705940923,-0.023509779940590753,-21350196.0,0.03164983164983169
JNJ,20201019,560130.0,4056.0,7250755,B/Q/N,148.53,144.32,-0.025522999999999997,0.07725126555786259,-0.0011638414421374088,1152351.0,-0.028344442200228963
JNK,20201019,1129563.0,0.0,6440776,B/Q/N,105.33,104.9,-0.0020930000000000002,0.17537684900080364,0.05069472600080363,1627600.0,-0.004082407671128763
JPM,20201019,1064962.0,9093.0,11725674,B/Q/N,101.6,99.8,-0.016846,0.09082309468948224,-0.016566884310517768,-1550723.0,-0.017716535433070838
JPST,20201019,784293.0,0.0,2511111,B/Q/N,50.79,50.78,0.0,0.3123290846163312,0.016345337616331168,114449.0,-0.00019688915140771826
JT,20201019,421675.0,2400.0,2525280,B/Q/N,0.61,0.7094,0.16276,0.16698148324146234,0.16698148324146234,2525280.0,0.16295081967213124
JWN,20201019,2915954.0,28402.0,10202671,B/Q/N,13.01,12.17,-0.058778,0.28580300197859954,0.026577190978599508,2634420.0,-0.06456571867794003
KDMN,20201019,489923.0,0.0,2717434,Q/N,4.01,3.9,-0.025,0.18028883130188258,0.18028883130188258,2717434.0,-0.02743142144638401
KDP,20201019,553639.0,44.0,6506442,B/Q/N,29.7,29.2,-0.018817,0.08509089914272655,0.05528106314272655,-50183504.0,-0.016835016835016835
KGC,20201019,778330.0,0.0,8030630,B/Q/N,9.19,8.89,-0.024148999999999997,0.09692016691093974,-0.027942191089060264,1896059.0,-0.032644178454842104
KHC,20201019,332157.0,419.0,4163978,B/Q/N,32.25,31.75,-0.012749,0.07976915343933133,0.07976915343933133,4163978.0,-0.015503875968992248
KIM,20201019,607851.0,687.0,5375004,B/Q/N,11.27,10.93,-0.008167,0.11308847398067053,0.015664382980670535,676546.0,-0.030168589174800343
KMI,20201019,1378966.0,2173.0,13447791,B/Q/N,12.9,12.71,-0.011664,0.10254219447640137,-0.028550075523598645,365044.0,-0.014728682170542597
KO,20201019,862642.0,5982.0,9930443,B/Q/N,50.03,49.62,-0.008195000000000001,0.08686843074372412,-0.001992599256275873,-3640444.0,-0.008195082950229936
KODK,20201019,4899029.0,97764.0,15584645,B/Q/N,9.05,8.88,-0.010033,0.3143497333433004,0.034738303343300414,4922681.0,-0.01878453038674032
KOS,20201019,812568.0,9421.0,3441265,B/Q/N,1.17,1.14,-0.025640999999999997,0.23612479713128748,0.03158437113128745,-75145.0,-0.025641025641025664
KR,20201019,1543351.0,3890.0,6491446,B/Q/N,34.07,33.88,-0.0055769999999999995,0.237751496353817,0.08261370635381701,1537740.0,-0.005576753742295207
KRE,20201019,1277469.0,1300.0,9602061,B/Q/N,39.7,39.15,-0.0065969999999999996,0.13304112523342645,-0.016573114766573555,2106598.0,-0.013853904282115975
KSS,20201019,1395232.0,6019.0,7454892,B/Q/N,20.49,19.37,-0.041564,0.18715656779467765,0.03589049779467765,789306.0,-0.05466081015129319
KXIN,20201019,54870905.0,339029.0,235290467,B/Q/N,3.3,8.15,2.9371980000000004,0.2332049644833252,0.010244102483325218,180155768.0,1.46969696969697
LAC,20201019,2066903.0,46840.0,6923578,B/Q/N,12.26,12.82,0.068333,0.29853104854166446,0.14482038454166446,4119511.0,0.045676998368678674
LB,20201019,1227227.0,11616.0,7834231,B/Q/N,34.8,33.13,-0.005104999999999999,0.15664932524966393,0.15664932524966393,7834231.0,-0.047988505747126285
LI,20201019,683391.0,4040.0,6444710,B/Q/N,20.34,19.18,-0.029843,0.10603906149384534,-0.015882314506154654,-1011259.0,-0.05703048180924288
LLIT,20201019,619722.0,2180.0,1935604,Q/N,0.4293,0.46,0.050228,0.320169828126001,0.320169828126001,1935604.0,0.07151176333566271
LLNW,20201019,1042575.0,5117.0,3908023,B/Q/N,6.1,6.12,0.023411,0.2667781126160209,-0.04514628438397911,-681509.0,0.00327868852459024
LLY,20201019,317273.0,558.0,3158872,B/Q/N,147.0,142.8,-0.022721,0.10043870090336043,0.10043870090336043,3158872.0,-0.028571428571428494
LOW,20201019,463855.0,2174.0,4073635,B/Q/N,178.23,175.13,-0.014462999999999998,0.11386759000254072,-0.040827624997459275,194239.0,-0.017393255905290884
LPTX,20201019,562515.0,5432.0,1729490,B/Q/N,2.2,2.31,0.054794999999999996,0.32524906186216745,0.32524906186216745,1729490.0,0.04999999999999994
LQD,20201019,2027752.0,0.0,8634524,B/Q/N,135.25,135.08,-0.001921,0.2348423607369671,0.0757010777369671,-107909.0,-0.0012569316081329945
LQDA,20201019,1841582.0,11337.0,6718822,B/Q/N,2.95,3.41,0.19230799999999998,0.2740929883244414,0.2740929883244414,6718822.0,0.1559322033898305
LTHM,20201019,741729.0,459.0,3203884,B/Q/N,10.24,10.15,-0.005877,0.23150931806519837,-0.20396546593480164,-362125.0,-0.008789062499999986
LUMN,20201019,3096956.0,12731.0,11360964,B/Q/N,9.92,9.61,-0.025355,0.2725962339111364,0.17264957891113641,6134586.0,-0.03125000000000005
LUV,20201019,1263357.0,69427.0,8592233,B/Q/N,40.0,39.85,0.004284,0.1470347696576664,0.0314694356576664,1257421.0,-0.0037499999999999643
LVS,20201019,644831.0,3988.0,8732284,B/Q/N,45.25,44.96,-0.009037,0.0738444832989857,0.0738444832989857,8732284.0,-0.006408839779005506
LYFT,20201019,1159615.0,6143.0,9830241,B/Q/N,25.7,24.63,-0.035253,0.11796404584587498,-0.06484391215412504,3058096.0,-0.0416342412451362
LYG,20201019,979700.0,5747.0,5424645,Q/N,1.36,1.35,0.0,0.1806016799255988,0.05714510392559881,-1843044.0,-0.007352941176470594
LYL,20201019,12181009.0,982417.0,37401552,Q/N,1.59,2.54,0.5582820000000001,0.3256819128789094,0.1120555298789094,31564361.0,0.5974842767295597
M,20201019,2227641.0,4339.0,13988314,B/Q/N,6.2,6.1,-0.00974,0.1592501426547903,-0.026712633345209735,-984290.0,-0.016129032258064602
MAC,20201019,1815687.0,927.0,5953091,B/Q/N,7.3,7.26,-0.001376,0.30499903327531863,0.05793046627531864,2074868.0,-0.005479452054794526
MARA,20201019,3951502.0,76899.0,12348755,B/Q/N,2.29,2.34,0.073394,0.3199919344095822,0.0726665524095822,8920041.0,0.0218340611353711
MARPS,20201019,1046317.0,5337.0,4385020,B/Q/N,2.27,4.4,0.955556,0.238611682500878,0.238611682500878,4385020.0,0.9383259911894275
MAT,20201019,291125.0,136.0,3862255,B/Q/N,12.89,12.525,-0.005952,0.07537694947640691,0.012321817476406913,-136008.0,-0.028316524437548504
MDLY,20201019,717044.0,5023.0,2582185,B/Q/N,0.7764,0.8281,0.03863,0.277688856530419,0.277688856530419,2582185.0,0.06658938691396184
MDRX,20201019,838076.0,1100.0,3592258,B/Q/N,10.83,10.52,-0.049684,0.23330061482220932,-0.21457812817779065,-15627.0,-0.028624192059095152
MDT,20201019,696684.0,1823.0,5333701,B/Q/N,110.85,108.48,-0.014982,0.13061924543576778,-0.04477682856423221,-1071927.0,-0.02138024357239504
MFA,20201019,508648.0,265.0,2941725,B/Q/N,2.9,2.83,-0.024138000000000003,0.17290807264445182,-0.007227764355548172,-58200.0,-0.024137931034482703
MGI,20201019,2872914.0,23241.0,10471712,B/Q/N,4.17,4.83,0.180929,0.27434998212326694,0.27434998212326694,10471712.0,0.15827338129496407
MGM,20201019,1274322.0,1220.0,7462447,B/Q/N,21.35,20.8,-0.020716000000000002,0.1707646298861486,-0.029236411113851418,-797260.0,-0.02576112412177989
MGNI,20201019,1260519.0,1400.0,3679019,B/Q/N,8.85,9.31,0.065217,0.34262367223436463,0.023691908234364623,1506802.0,0.051977401129943604
MIK,20201019,734953.0,5789.0,5265460,B/Q/N,10.59,10.01,-0.038425,0.1395800177002579,0.04221516370025791,1295167.0,-0.054768649669499535
MLCO,20201019,268718.0,745.0,3775916,B/Q/N,14.775,14.63,-0.020093999999999997,0.07116630772506592,0.07116630772506592,3775916.0,-0.009813874788494048
MNKD,20201019,686246.0,2098.0,2360437,B/Q/N,2.0,2.0,0.0,0.29072836936550306,0.07166273636550305,-2094301.0,0.0
MNSO,20201019,416031.0,9164.0,4074151,B/Q/N,23.76,20.88,-0.099223,0.10211477188744354,-0.000810918112556458,-3524467.0,-0.12121212121212131
MO,20201019,420163.0,868.0,5184329,B/Q/N,39.56,39.18,-0.008853999999999999,0.081044817950404,0.015779970950403996,-788243.0,-0.009605662285136566
MOXC,20201019,1658353.0,13420.0,5467280,B/Q/N,1.11,1.43,0.311927,0.30332322471137385,0.30332322471137385,5467280.0,0.2882882882882881
MPC,20201019,528471.0,1085.0,8570439,B/Q/N,29.39,28.25,-0.038134,0.06166206888585287,-0.04563952811414713,3540197.0,-0.03878870364069413
MPLN,20201019,548297.0,2500.0,2649875,B/Q/N,9.17,8.81,-0.059765,0.20691428840983064,0.030387820409830624,317137.0,-0.03925845147219187
MPW,20201019,678482.0,740.0,3940903,B/Q/N,18.18,17.68,-0.020499,0.17216409538626046,0.17216409538626046,3940903.0,-0.027502750275027504
MRK,20201019,437882.0,6260.0,8219894,B/Q/N,80.12,78.67,-0.014531,0.05327100325138013,-0.021013233748619874,678294.0,-0.01809785322016978
MRNA,20201019,937719.0,28088.0,6931283,B/Q/N,73.97,70.96,-0.040303000000000005,0.13528794019808454,-0.046398804801915466,2237699.0,-0.04069217250236589
MRO,20201019,6811893.0,74866.0,28806284,B/Q/N,4.1,3.98,-0.022113,0.23647246552175907,-0.028576813478240898,3800451.0,-0.02926829268292675
MRVL,20201019,367025.0,295.0,7106221,B/Q/N,43.41,41.85,-0.025838,0.051648407782420504,-0.0648791062175795,2683626.0,-0.035936420179681995
MS,20201019,1052817.0,7079.0,12677005,B/Q/N,52.19,50.95,-0.017358,0.08304934801240514,-0.021852740987594862,-4246290.0,-0.02375934086989835
MSFT,20201019,2799923.0,26710.0,27625841,B/Q/N,220.415,214.22,-0.024766,0.10135159324199397,0.001148668241993972,1567959.0,-0.02810607263570988
MSN,20201019,3209081.0,183771.0,9954774,B/Q/N,0.99,1.08,-0.018182,0.3223660326191232,0.018149796619123193,5028413.0,0.090909090909091
MTC,20201019,480360.0,12909.0,2135928,B/Q/N,1.13,1.2,-0.016393,0.22489522118723104,0.05919920318723104,-4269241.0,0.06194690265486732
MTG,20201019,237802.0,0.0,5374239,Q/N,10.4,10.2,-0.014493,0.04424849732213249,0.04424849732213249,5374239.0,-0.019230769230769332
MTP,20201019,2178034.0,31858.0,12923281,B/Q/N,2.49,2.36,0.18,0.16853568377875555,0.16853568377875555,12923281.0,-0.05220883534136559
MU,20201019,3739162.0,21479.0,24176188,B/Q/N,51.97,52.63,0.019764,0.1546630097350335,-0.0880050992649665,9947458.0,0.012699634404464186
MUR,20201019,922873.0,141.0,4375499,B/Q/N,8.62,8.29,-0.030409000000000002,0.21091834325639203,0.029817032256392012,526957.0,-0.03828306264501161
MVIS,20201019,1182091.0,38413.0,5330460,B/Q/N,2.385,2.43,0.029661,0.22176153652780436,-0.1495949014721956,-553892.0,0.018867924528302046
NAK,20201019,3256302.0,3700.0,8685783,B/Q/N,1.01,1.01,-0.038095,0.37490022488473407,0.0041939908847341,676905.0,0.0
NAKD,20201019,5662991.0,762486.0,35035110,B/Q/N,0.0959,0.0915,-0.070122,0.16163759725600976,-0.011130408743990239,-26028505.0,-0.04588112617309699
NAOV,20201019,1533232.0,41711.0,4519508,B/Q/N,0.6522,0.787,0.17991,0.33924754641434424,0.33924754641434424,4519508.0,0.20668506593069616
NBEV,20201019,441883.0,9650.0,1866701,B/Q/N,2.42,2.43,0.008298999999999999,0.23671868178138866,0.04474110478138868,-697786.0,0.004132231404958773
NCLH,20201019,3293279.0,5934.0,12919304,B/Q/N,16.32,16.45,0.015432,0.25491148749189585,-0.07966640250810414,-769368.0,0.007965686274509743
NCTY,20201019,436602.0,18246.0,2076838,B/Q/N,2.26,2.55,-0.055556,0.21022438919164615,-0.03598922480835384,-1172170.0,0.1283185840707965
NEOS,20201019,619149.0,74.0,2485338,Q/N,0.473,0.528,0.134021,0.24912064274557424,0.24912064274557424,2485338.0,0.11627906976744197
NET,20201019,1013663.0,7168.0,5002006,B/Q/N,58.56,58.27,-0.000343,0.20265129629992448,-0.06942152770007551,-2938335.0,-0.004952185792349712
NFLX,20201019,1201720.0,7580.0,7567506,B/Q/N,537.07,530.72,-0.000132,0.1588000062371936,0.007549479237193596,1220143.0,-0.011823412218146652
NGD,20201019,386275.0,502.0,3871860,B/Q/N,2.06,2.08,0.009709,0.09976471256708662,0.09976471256708662,3871860.0,0.009708737864077678
NIO,20201019,38878603.0,215593.0,115708710,B/Q/N,28.21,27.63,-0.029845999999999998,0.3360041175811225,-0.010315861418877526,-71055970.0,-0.020560085076214173
NKLA,20201019,8365973.0,310198.0,25244824,B/Q/N,20.14,20.46,0.046814999999999996,0.33139359577234523,0.0016116717723452245,-12820719.0,0.01588877855014897
NLOK,20201019,266296.0,0.0,4163714,B/Q/N,21.22,20.7,-0.018956999999999998,0.06395636203639347,0.06395636203639347,4163714.0,-0.024505183788878396
NLS,20201019,868340.0,2999.0,3071431,B/Q/N,23.85,24.11,0.030341999999999997,0.2827151252950172,-0.0015748757049828255,78350.0,0.010901467505241007
NLY,20201019,1941524.0,1083.0,8849955,B/Q/N,7.26,7.1,-0.019337,0.2193823584413706,0.024004018441370595,2268770.0,-0.02203856749311297
NNDM,20201019,8618740.0,517520.0,28027694,B/Q/N,5.15,4.38,-0.107943,0.3075079954847516,-0.03134363751524838,-77998323.0,-0.1495145631067962
NOK,20201019,6518928.0,82562.0,36642481,B/Q/N,4.13,4.18,0.037221000000000004,0.17790629406343964,0.0008694480634396096,23287521.0,0.012106537530266302
